epic,gaia_source,[C/Fe],e_[C/Fe],f_[C/Fe],[O/Fe],e_[O/Fe],f_[O/Fe],[Mg/Fe],e_[Mg/Fe],f_[Mg/Fe],[Si/Fe],e_[Si/Fe],f_[Si/Fe],[Fe/H],e_[Fe/H],f_[Fe/H],ages,ruwe,[Si/H],[Mg/H],[C/H],[O/H],e_[Si/H],e_[Mg/H],e_[C/H],e_[O/H],[Mg/Si],e_[Mg/Si],[Si/Mg],e_[Si/Mg],[C/O],e_[C/O],[Fe/Si],A(Si),A(Mg),A(C),A(O),si_moles,mg_moles,fe_moles,c_moles,o_moles,[Mg/Si]_abs,[C/O]_abs,u_w_2,halo_flag
247456976,144999886916614400,0.0364,0.0102,0,0.081,0.0119,0,0.0752,0.0102,0,0.008,0.0122,0,-0.0238,0.0074,0,12.5,1.0288647,-0.0158,0.0514,0.0126,0.0572,0.0187974870040804,0.0144194810290645,0.0154235453814289,0.0160541337543909,0.0672,0.0545507120577355,-0.0672,0.0545507120577355,-0.0446,0.0512614069827205,-0.008,7.4942,7.5814,8.402600000000001,8.7172,31203262.165980134,38141695.966693886,26680870.81154366,252696949.93783435,521434785.41445786,1.2223624492787326,0.4846185122401844,41.67407947393679,0
204332682,6237424808911085568,-0.0698999999999999,0.034,0,0.389,0.0346,0,0.3124,0.0263,0,0.2450999999999999,0.0314,0,-0.7506,0.0166,0,6.5,1.0437872,-0.5055000000000001,-0.4382,-0.8205,-0.3616,0.0306482604531452,0.0248417983051314,0.0599610016080796,0.0262867508707555,0.0673,0.0908407264412121,-0.0673,0.0908407264412121,-0.4589,0.1507501420260333,-0.2450999999999999,7.0045,7.0918,7.569500000000001,8.2984,10104155.005282138,12353783.896545475,5004952.95959168,37110772.94929264,198792502.10418856,1.2226439410408196,0.1866809490120639,135.55960607791687,0
212087428,676259540106477184,-0.0045,0.0087,0,0.0544999999999999,0.0099,0,0.0612,0.0094,0,-0.0060999999999999,0.0113,0,0.1379,0.0073,0,2.9,1.1226112,0.1318,0.1991,0.1334,0.1924,0.018072956217202,0.0138575246244369,0.0146330994559854,0.0145604102231658,0.0673,0.0524394600987173,-0.0673,0.0524394600987173,-0.059,0.0475322471511039,0.0060999999999999,7.6418,7.7291,8.5234,8.8524,43832879.341924645,53592004.345777474,38716848.5818798,333733651.305149,711868867.2622795,1.2226439410408196,0.4688133821452664,38.54924253471137,0
211898174,657459063800085504,-0.0065,0.0271,0,0.2848,0.0387,0,0.1442,0.0192,0,0.0769,0.0249,0,-0.2326,0.0125,0,6.2,0.91291624,-0.1557,-0.0884,-0.2391,0.0521999999999999,0.0325864033729778,0.0234778313331962,0.0416086019282983,0.0315601108626804,0.0673,0.0924791745609261,-0.0673,0.0924791745609261,-0.2913,0.1202495464184164,-0.0769,7.354299999999999,7.4416,8.1509,8.7122,22609970.723504685,27643943.712203372,16496811.044727318,141546781.89209247,515465970.78323823,1.222643941040822,0.2745996630524717,30.589932984562093,0
210315825,3303324428995317760,-0.0039,0.0109,0,0.0808,0.0136,0,0.0722,0.0104,0,0.0049,0.0124,0,-0.0379,0.0073,0,6.1,1.2485956,-0.033,0.0343,-0.0418,0.0428999999999999,0.0191358446671585,0.014653726925071,0.0174659352738315,0.0178506237261511,0.0673,0.0554971858244369,-0.0673,0.0554971858244369,-0.0847,0.057504897784356,-0.0049,7.476999999999999,7.5643,8.3482,8.7029,29991625.18987647,36669078.82036976,25828548.46476375,222946161.79163873,504545108.382737,1.222643941040822,0.4418755787887187,81.79101417637516,0
229071342,3696671445360214528,-0.0377999999999999,0.0287,0,0.1399,0.0371,0,0.1573,0.0201,0,0.0899999999999999,0.0248,0,-0.4931,0.0123,0,9.3,1.0078245,-0.4031,-0.3358,-0.5308999999999999,-0.3531999999999999,0.0315762619349644,0.0236390089059271,0.0468153662816059,0.0406873433853249,0.0673,0.0908241565726254,-0.0673,0.0908241565726254,-0.1776999999999999,0.1428185421522763,-0.0899999999999999,7.1069,7.1942,7.859100000000001,8.3068,12790867.49638746,15638676.645114118,9055240.722683609,72293624.66614453,202674915.20989695,1.222643941040822,0.3566974462097335,76.88586476069577,0
248874617,3967745901065614336,0.0768999999999999,0.0101,0,0.0751999999999999,0.0118,0,0.067,0.011,0,-0.0004,0.0141,0,0.3768,0.0094,0,9.6,1.0655638,0.3764,0.4438,0.4537,0.452,0.0224258759422769,0.0165331219114049,0.0154065540130835,0.0171271934926448,0.0674,0.0641535096783222,-0.0674,0.0641535096783222,0.0016999999999999,0.0530446175289919,0.0004,7.8864,7.973800000000001,8.8437,9.112,76983916.19294356,94145594.01947266,67111971.96984218,697750248.7693657,1294195841.4499862,1.2229254976262451,0.5391380704697852,1.1742657280190032,0
210730103,50043417042462976,0.0614,0.0074,0,0.0795,0.0079,0,0.0726999999999999,0.0087,0,0.0053,0.0104,0,0.2668,0.0074,0,12.9,1.2443057,0.2721,0.3394999999999999,0.3282,0.3463,0.0165666160049494,0.0129412720746097,0.0118601782474765,0.0120347326708068,0.0673999999999999,0.0484052069623268,-0.0673999999999999,0.0484052069623268,-0.0181,0.0389060995998545,-0.0053,7.7821,7.8695,8.718200000000001,9.0063,60548027.56898621,74045726.74509007,52095474.732855536,522636816.7369382,1014612012.8695816,1.2229254976262451,0.5151100224595094,0.5756735185849702,0
251595464,3638502439823020544,-0.0277999999999999,0.0165,0,0.0739,0.023,0,0.1544,0.0124,0,0.0869,0.0146,0,-0.3384,0.0074,0,6.6,1.0715395,-0.2514999999999999,-0.1839999999999999,-0.3661999999999999,-0.2644999999999999,0.0187643543555134,0.0145580991097577,0.0264349412185944,0.028951652997755,0.0674999999999999,0.0546852686046622,-0.0674999999999999,0.0546852686046622,-0.1017,0.0902720352337645,-0.0869,7.2585,7.346,8.023800000000001,8.3955,18134266.75870802,22181964.198002193,12930043.917962795,105633093.88106903,248599356.4228227,1.2232071190499323,0.4249129820811209,28.802126657592492,0
210410836,40993435615767296,0.0064,0.0095,0,0.0531,0.0116,0,0.0633999999999999,0.0096,0,-0.0041999999999999,0.0116,0,0.1041,0.0071,0,8.2,1.1771022,0.0999,0.1674999999999999,0.1105,0.1572,0.0183289048109001,0.0139161410558527,0.0152577197353976,0.0164232561854761,0.0675999999999999,0.0529898692326323,-0.0675999999999999,0.0529898692326323,-0.0467,0.0516170226176981,0.0041999999999999,7.6099,7.6975,8.5005,8.8172,40728648.582724206,49831045.597052924,35817890.13481115,316592046.3432242,656447501.951699,1.2234888053268151,0.4822808303816485,56.30484348615135,0
206370898,2619748394918893056,0.0573,0.0098,0,0.1199,0.0119,0,0.14,0.0099,0,0.0724,0.0119,0,0.0427,0.0072,0,7.3,1.0422814,0.1151,0.1827,0.1,0.1626,0.0162177446666944,0.0126054783375554,0.014330834618456,0.0148837100000439,0.0676,0.0472963155745413,-0.0676,0.0472963155745413,-0.0626,0.0475748653523529,-0.0724,7.6251,7.7127,8.49,8.8226,42179361.38166558,51605976.46630203,31095675.818498015,309029543.2513592,664660699.0710726,1.2234888053268154,0.4649433066875442,40.73221084105305,0
211402709,601195164019981440,-0.0492,0.0212,0,0.0187999999999999,0.0307,0,0.0723,0.0162,0,0.0046,0.021,0,-0.0962,0.0109,0,3.0,1.0163369,-0.0915999999999999,-0.0238999999999999,-0.1454,-0.0774,0.0318975543885541,0.0225909866557868,0.0359463723903114,0.0437925553358484,0.0677,0.0900015289442261,-0.0677,0.0900015289442261,-0.068,0.1304558148668839,-0.0046,7.4184,7.5061,8.2446,8.5826,26205955.547333486,32070076.80303629,22583955.011455543,175630525.18731317,382472311.0239288,1.2237705564718282,0.4591980128368694,3.8736158818344393,0
212437265,3609143550920674816,0.1129999999999999,0.018,0,0.4088,0.0208,0,0.3289,0.0143,0,0.2612,0.016,0,-0.6117,0.0084,0,3.8,1.0903404,-0.3505,-0.2828,-0.4987,-0.2029,0.0151850401670748,0.0128120338968809,0.0217101121537759,0.0144086418907937,0.0677,0.0457475423665474,-0.0677,0.0457475423665474,-0.2958,0.0599971643729443,-0.2612,7.1594999999999995,7.2472,7.8913,8.4571,14437766.042907346,17668512.984538823,6891281.648380545,77857418.53199963,286483754.71900296,1.2237705564718306,0.2717690523442277,60.29133436904511,0
206055949,6840603281447328768,0.0862,0.0212,0,0.3032,0.0253,0,0.2639,0.0175,0,0.1961,0.0214,0,-0.3519,0.0116,0,12.0,1.1103878,-0.1558,-0.0879999999999999,-0.2657,-0.0486999999999999,0.0228233692049101,0.0179897501543406,0.0276318073099294,0.0215479473819703,0.0678,0.0669152499451673,-0.0678,0.0669152499451673,-0.217,0.0806835414440399,-0.1961,7.3542,7.442,8.1243,8.6113,22604765.1846834,27669416.454115126,12534297.545829851,133137378.08311364,408601540.8138228,1.224052372499912,0.3258367010020087,35.406622261944165,0
212307317,6295031521620244480,0.1019999999999999,0.023,0,0.4117,0.0271,0,0.3585,0.0175,0,0.2906,0.0205,0,-0.5828,0.0106,0,11.5,1.1461462,-0.2921999999999999,-0.2243,-0.4808,-0.1710999999999999,0.0184876576124408,0.0153186043440883,0.028296691709853,0.0184909566351151,0.0678999999999999,0.0552837745080295,-0.0678999999999999,0.0552837745080295,-0.3097,0.0778334470672756,-0.2906,7.2178,7.3057,7.9092,8.488900000000001,16512012.168506298,20216222.09088923,7365462.114702317,81133460.52282637,308247810.1715516,1.2243342534260029,0.2632085544344095,50.319721779834985,0
220644661,2579714485061347840,0.16,0.0289,0,0.4188,0.0342,0,0.315,0.0201,0,0.2471,0.0235,0,-0.7185,0.0116,0,4.7,1.1430464,-0.4714,-0.4035,-0.5585,-0.2997,0.0224261112350834,0.0182122147715436,0.0310902085746702,0.0220996698581832,0.0679,0.0665210111287185,-0.0679,0.0665210111287185,-0.2588,0.0878307638157739,-0.2471,7.0386,7.1265,7.8315,8.3603,10929492.590847412,13381352.151540196,5388898.453732875,67842212.04982606,229245067.47734445,1.2243342534260029,0.2959374995343386,36.05491367345095,0
220498946,2565648123569761280,0.0622999999999999,0.0195,0,0.2748,0.0235,0,0.2674,0.0164,0,0.1995,0.0201,0,-0.291,0.0111,0,9.7,1.0744041,-0.0914999999999999,-0.0235999999999999,-0.2287,-0.0161999999999999,0.0214183939446539,0.0169293901779624,0.0267815901639107,0.0211533353629223,0.0679,0.0628631813566465,-0.0679,0.0628631813566465,-0.2125,0.0785825155864021,-0.1995,7.4185,7.5064,8.1613,8.6438,26211990.38635242,32092237.68048436,14421153.51524868,144977297.5422138,440352027.20265234,1.224334253426003,0.3292304533334065,61.810607503890466,0
220243786,2549293510877839872,0.0923999999999999,0.016,0,0.2818,0.0181,0,0.2759,0.0138,0,0.2079999999999999,0.0159,0,-0.4628,0.0088,0,13.8,0.97813535,-0.2548,-0.1869,-0.3704,-0.181,0.0167135650836744,0.0137365152910879,0.0206302727245694,0.0162386657565518,0.0679,0.049814400188439,-0.0679,0.049814400188439,-0.1894,0.0604533802928454,-0.2079999999999999,7.255199999999999,7.343100000000001,8.0196,8.479000000000001,17996995.165773552,22034337.64019879,9709570.065288257,104616455.10220093,301300602.4186128,1.224334253426005,0.3472162161722191,105.88985456595924,0
246089538,2440002982789289472,0.0474,0.0166,0,0.1783,0.0227,0,0.1486,0.0126,0,0.0807,0.0149,0,-0.3271,0.0076,0,7.1,1.0020968,-0.2464,-0.1785,-0.2797,-0.1488,0.0194014340643841,0.0149814072226994,0.0227778025571918,0.0230131822886509,0.0679,0.0564419080801682,-0.0679,0.0564419080801682,-0.1309,0.0745566545763196,-0.0807,7.263599999999999,7.351500000000001,8.1103,8.5112,18348476.077555373,22464667.75991868,13270888.49046502,128913975.03856088,324489015.66053694,1.224334253426005,0.3972830167336812,72.56630967604733,0
211050304,66504033824830336,0.034,0.0085,0,0.073,0.0104,0,0.0865,0.009,0,0.0184999999999999,0.011,0,0.2177,0.007,0,9.7,1.0461915,0.2362,0.3042,0.2517,0.2907,0.0167415072991842,0.0127356502064877,0.0133260646592008,0.014486132465676,0.068,0.0484350759899996,-0.068,0.0484350759899996,-0.0389999999999999,0.0453224576154868,-0.0184999999999999,7.7462,7.8342,8.6417,8.9507,55744240.15437457,68265299.5087683,46526458.90999017,438227876.10367215,892688623.246787,1.2246161992650488,0.4909078761526039,22.293577550496465,0
212600319,3611764412979627008,0.1086,0.0183,0,0.2705,0.023,0,0.238,0.0153,0,0.17,0.0188,0,-0.2302,0.0103,0,14.9,0.92942923,-0.0601999999999999,0.0078,-0.1215999999999999,0.0403,0.021031926273745,0.0163987520539674,0.0229958366328216,0.0205646366600509,0.0679999999999999,0.0614087396712675,-0.0679999999999999,0.0614087396712675,-0.1619,0.0710343875038298,-0.17,7.4498,7.5378,8.2684,8.7003,28170853.167693887,34498483.13627505,16588228.153750457,185523957.5549284,501533561.1066597,1.224616199265049,0.3699133456703479,92.70853466644805,0
210398004,40785322977721600,0.0385999999999999,0.0121,0,0.0494,0.0149,0,0.0628,0.0121,0,-0.0052999999999999,0.0153,0,0.1781,0.0094,0,14.1,1.1483548,0.1728,0.2409,0.2167,0.2275,0.0242409970944614,0.0177921947938485,0.0185328221807989,0.0213640477555651,0.0681,0.0692380918878425,-0.0681,0.0692380918878425,-0.0108,0.065122383699016,0.0052999999999999,7.682799999999999,7.7709,8.6067,8.8875,48172590.35591625,59006519.69956664,42471734.74714387,404296517.0759654,771791515.5850111,1.224898210032001,0.5238416190277918,13.051421378531918,0
245951853,2413565706735408128,0.124,0.0213,0,0.4574,0.0246,0,0.3661,0.0169,0,0.2979,0.0198,0,-0.5416,0.0104,0,13.3,1.1825349,-0.2436999999999999,-0.1755,-0.4175999999999999,-0.0842,0.0177515262607316,0.0147747850217534,0.0253303748706887,0.0161683838793917,0.0681999999999999,0.0531797945196909,-0.0681999999999999,0.0531797945196909,-0.3334,0.0691942922400035,-0.2979,7.2663,7.3545,7.9724,8.575800000000001,18462903.509747837,22620385.397696197,8098414.47325789,93842593.12370189,376530360.41227895,1.2251802857418033,0.2492298178052618,85.6170456159286,0
213541539,6759453065553909760,0.0913999999999999,0.0228,0,0.2762,0.0276,0,0.2454,0.0191,0,0.1772,0.0243,0,-0.2188,0.0134,0,8.6,1.1280926,-0.0416,0.0266,-0.1274,0.0574,0.0268888925534084,0.0206110125416439,0.0298298896069017,0.0249790518916655,0.0682,0.0780106308089197,-0.0682,0.0780106308089197,-0.1848,0.0895872906939987,-0.1772,7.4684,7.5566,8.2626,8.7174,29403565.73672507,36024669.07114878,17029425.618775498,183062757.5362365,521674970.30760074,1.2251802857418057,0.3509134383585535,34.43188202814362,0
220668639,2583031131822144000,0.0294999999999999,0.038,0,0.3996,0.046,0,0.2471999999999999,0.026,0,0.179,0.0325,0,-0.5921,0.016,0,6.5,1.0499213,-0.4130999999999999,-0.3449,-0.5626,-0.1924999999999999,0.0349297302071355,0.0265839900356016,0.0536629542763467,0.0309079593830642,0.0681999999999999,0.1010725904255321,-0.0681999999999999,0.1010725904255321,-0.3701,0.1425933264228892,-0.179,7.0969,7.1851,7.827400000000001,8.4675,12499711.805783696,15314400.48190029,7209414.571644229,67204754.66282974,293426950.39559644,1.2251802857418057,0.2290340221722125,105.01233689429066,0
248628691,3862320538601363968,0.0044,0.0165,0,0.063,0.0245,0,0.1441,0.012,0,0.0759,0.0143,0,-0.2721,0.0071,0,4.3,0.78102046,-0.1962,-0.128,-0.2677,-0.2091,0.0187210847739645,0.0143094987456084,0.024610898190697,0.0313867707599356,0.0682,0.0542570731470523,-0.0682,0.0542570731470523,-0.0585999999999999,0.0918389661957469,-0.0759,7.3138,7.402,8.122300000000001,8.4509,20596811.765973628,25234807.724805754,15062601.97025903,132525667.3959101,282422959.714412,1.2251802857418057,0.4692453741364404,53.66618302059501,0
206133660,2613935517461250048,0.1087,0.0222,0,0.277,0.0256,0,0.2993,0.0194,0,0.231,0.0245,0,-0.2265,0.0139,0,7.1,1.005565,0.0045,0.0728,-0.1178,0.0505,0.0249882467711006,0.0197639178726638,0.0285484880436575,0.0239609227446378,0.0683,0.0733591080862761,-0.0683,0.0733591080862761,-0.1683,0.0858200983641762,-0.231,7.5145,7.6028,8.2722,8.7105,32696404.683430526,40068215.41822113,16730156.363986466,187154381.97216025,513452177.5029663,1.225462426409421,0.3645020708303044,31.56813741733902,0
214957515,4073451166593092096,0.0123999999999999,0.0174,0,0.1141,0.0184,0,0.1166,0.017,0,0.0483,0.0208,0,-0.2305,0.0127,0,14.9,1.1216974,-0.1822,-0.1139,-0.2181,-0.1164,0.0297017036378458,0.0226470400882247,0.027503980909538,0.0240406488281382,0.0682999999999999,0.0860033140124082,-0.0682999999999999,0.0860033140124082,-0.1017,0.0841128302832837,-0.0483,7.3278,7.4161,8.1719,8.5436,21271592.27362983,26067537.081234302,16576773.368488807,148559353.23494756,349623004.00270146,1.225462426409421,0.4249129820811209,80.1397591710881,0
206442211,2625845977168891392,0.0146999999999999,0.0149,0,0.1954,0.0169,0,0.1613,0.013,0,0.0929999999999999,0.0148,0,-0.4496,0.0083,0,14.3,1.0831565,-0.3566,-0.2883,-0.4349,-0.2542,0.0191303261832484,0.0153702270245993,0.0223769692899239,0.0176242875340268,0.0683,0.0565055159981935,-0.0683,0.0565055159981935,-0.1807,0.0655870766933457,-0.0929999999999999,7.1533999999999995,7.2417,7.955100000000001,8.4058,14236394.038164863,17446165.981330134,10009214.583192958,90177875.59341568,254565766.3929478,1.2254624264094212,0.3542419582616505,28.158950619652003,0
220692184,2580451814982351872,0.0503,0.0122,0,0.1103,0.0139,0,0.1138,0.0126,0,0.0455,0.0157,0,0.085,0.0099,0,11.2,1.0534915,0.1305,0.1988,0.1353,0.1953,0.0226729516471949,0.0171366463282579,0.0185403876519,0.0184388057534835,0.0683,0.0654407234818104,-0.0683,0.0654407234818104,-0.06,0.0602087711603044,-0.0455,7.640499999999999,7.728800000000001,8.525300000000001,8.8553,43701867.90706128,53554997.08401144,34276778.65464505,335196905.0221639,716638275.455864,1.2254624264094236,0.4677351412872,58.07978305744607,0
210970744,64630088051006080,-0.0356,0.0109,0,0.0679,0.0148,0,0.0876,0.0099,0,0.0192999999999999,0.0121,0,0.059,0.0069,0,7.6,1.1249228,0.0783,0.1466,0.0233999999999999,0.1269,0.0180673009885614,0.01356045825516,0.0184106304463433,0.0195215799932927,0.0683,0.0520156670113451,-0.0683,0.0520156670113451,-0.1035,0.061786703552722,-0.0192999999999999,7.588299999999999,7.6766,8.413400000000001,8.7869,38752524.54410241,47489762.75730648,32284941.21712638,259059784.54758748,612209409.068256,1.2254624264094236,0.4231555097166182,19.380931350169934,0
212744553,3628412389117985280,0.1249,0.0285,0,0.4425,0.0349,0,0.373,0.0204,0,0.3046,0.0247,0,-0.5706,0.0124,0,13.5,0.98596716,-0.266,-0.1976,-0.4457,-0.1281,0.0215879398511487,0.0175845582454825,0.0332398500275029,0.0220029427390558,0.0684,0.0641118354944295,-0.0684,0.0641118354944295,-0.3176,0.0917867466516707,-0.3046,7.244,7.3324,7.9443,8.5319,17538805.018417604,21498096.103893574,7575302.849884089,87962993.38442335,340329816.8420423,1.225744632049806,0.2584639635769842,42.90407556398343,0
220214945,2536591712034895360,-0.0891,0.0097,0,0.0204,0.013,0,0.0636,0.0093,0,-0.0048999999999999,0.0114,0,0.157,0.0068,0,6.2,0.8631104,0.1521,0.2206,0.0679,0.1774,0.0179696384050368,0.0134369657716054,0.0184776572777273,0.019142900972099,0.0685,0.0516652046976993,-0.0685,0.0516652046976993,-0.1095,0.0612623730139015,0.0048999999999999,7.6621,7.7506,8.4579,8.8374,45930375.92608171,56311876.535486706,40457589.16974428,287011963.6464441,687701544.9442098,1.2260269026779254,0.4173495984653169,13.991461682040228,0
210426002,38805721009317248,0.1547,0.0154,0,0.1922,0.0196,0,0.1816,0.0125,0,0.1130999999999999,0.0145,0,-0.3832,0.0077,0,10.7,1.0063114,-0.2701,-0.2015999999999999,-0.2284999999999999,-0.1909999999999999,0.0178672091614915,0.0141495178151036,0.0173605189943668,0.0197294182261617,0.0685,0.0524790420960334,-0.0685,0.0524790420960334,-0.0375,0.0605118995889859,-0.1130999999999999,7.2399,7.3284,8.1615,8.469,17374007.313857656,21301000.374112524,11662724.050819663,145044077.43049964,294442163.3798757,1.2260269026779254,0.4926063433495781,26.035162761158222,0
212407984,3608111560474284544,0.0564,0.0206,0,0.2653,0.0215,0,0.2705,0.0191,0,0.202,0.0232,0,-0.3878,0.0136,0,6.2,0.95026857,-0.1857999999999999,-0.1172999999999999,-0.3314,-0.1225,0.0250371936217039,0.0200858675517441,0.0294308329409944,0.0216450367151079,0.0685,0.0739091487564096,-0.0685,0.0739091487564096,-0.2088999999999999,0.0841210172645064,-0.202,7.324199999999999,7.4127,8.0586,8.5375,21095994.327111863,25864256.583780043,11539845.65005087,114445837.07587127,344746606.5731491,1.2260269026779254,0.3319708878746799,76.24195826446223,0
211101081,66181430239990016,0.0056999999999999,0.0159,0,0.2517,0.0184,0,0.2488,0.0134,0,0.1802999999999999,0.0152,0,-0.4896,0.0083,0,13.6,0.9413014,-0.3093,-0.2408,-0.4839,-0.2379,0.0166886700271876,0.013701420147921,0.0241132404723328,0.0170290326827012,0.0685,0.0497188120266738,-0.0685,0.0497188120266738,-0.246,0.0679725428345254,-0.1802999999999999,7.200699999999999,7.2892,7.9061,8.4221,15874497.982957546,19462561.593612418,9128512.19331122,80556390.77901706,264301726.4477656,1.2260269026779254,0.3047894989627983,42.62074260263422,0
248630199,3862364897023609344,0.0429,0.0331,0,0.3934,0.0404,0,0.2788,0.0225,0,0.2102,0.0273,0,-0.6383,0.0133,0,7.8,0.95953697,-0.4281,-0.3595,-0.5953999999999999,-0.2448999999999999,0.0276786159989925,0.021649696742798,0.0452598679725317,0.027053910210045,0.0686,0.0809126944598722,-0.0686,0.0809126944598722,-0.3505,0.121413495516594,-0.2102,7.0819,7.1705000000000005,7.794600000000001,8.4151,12075357.577096695,14808122.552675117,6481865.274740794,62316061.89458353,260075834.09644273,1.2263092383087395,0.2396072749745566,87.52693128403395,0
211840467,656378175147824128,-0.0212999999999999,0.0152,0,0.1283,0.0208,0,0.1473,0.012,0,0.0786999999999999,0.0141,0,-0.2875,0.0074,0,10.4,1.0672075,-0.2087999999999999,-0.1402,-0.3087999999999999,-0.1591999999999999,0.0185136858005673,0.0143824135933678,0.0241909070650072,0.0235266184657755,0.0686,0.0539812768420531,-0.0686,0.0539812768420531,-0.1495999999999999,0.0776999402533424,-0.0786999999999999,7.3012,7.3898,8.0812,8.5008,20007830.521523893,24535787.40706031,14537843.856076635,120559100.77295367,316810815.932805,1.2263092383087395,0.3805397250027096,37.15688361528722,0
211804222,656333782368177280,-0.0201,0.0209,0,0.198,0.0295,0,0.123,0.0139,0,0.0544,0.0161,0,-0.5361,0.0077,0,2.5,1.2292497,-0.4817,-0.4131,-0.5562,-0.3381,0.0218916225353261,0.0169565068894634,0.0325057895562686,0.0280545586013161,0.0686,0.0637598353324654,-0.0686,0.0637598353324654,-0.2181,0.0988687410961405,-0.0544,7.0283,7.1169,7.8338,8.3219,10673331.542618375,13088805.074244983,8201626.731515517,68202453.79032682,209845664.04923657,1.2263092383087395,0.3250124518861839,15.27692704702094,0
214846855,4073404815304029184,-0.0050999999999999,0.0108,0,0.047,0.0136,0,0.0616,0.0107,0,-0.0070999999999999,0.0132,0,0.1404,0.008,0,6.1,1.0287489,0.1333,0.202,0.1353,0.1874,0.0209454393508294,0.0156025291048754,0.0176788056371836,0.0193402829329361,0.0687,0.0601389359755811,-0.0687,0.0601389359755811,-0.0521,0.0603341760087545,0.0070999999999999,7.6433,7.732,8.525300000000001,8.8474,43984534.492163144,53951062.25151279,38940363.38797171,335196905.0221639,703720171.7220577,1.2265916389572205,0.4763212971455844,57.82296083736979,0
211330552,598400132446232320,-0.0302999999999999,0.0129,0,0.101,0.0169,0,0.1601,0.0112,0,0.0913,0.0133,0,-0.162,0.0073,0,9.2,1.197493,-0.0707,-0.0019,-0.1923,-0.061,0.0171781200427613,0.0133490270873631,0.0212488818395933,0.0206553974306429,0.0687999999999999,0.0500929666478112,-0.0687999999999999,0.0500929666478112,-0.1313,0.0682342808600549,-0.0913,7.439299999999999,7.5281,8.197700000000001,8.599,27497929.868950628,33736498.08737675,19408858.775927793,157652187.0750094,397191549.4694405,1.2268741046383431,0.3969172740094738,18.773774260920472,0
248594893,3859190297716537344,0.0092,0.0095,0,0.0480999999999999,0.0117,0,0.0717,0.0096,0,0.0027999999999999,0.0116,0,0.1146,0.0071,0,5.8,1.0460374,0.1173999999999999,0.1863,0.1238,0.1626999999999999,0.0180801230705668,0.0137217677692353,0.0151809522504869,0.0166948443378683,0.0689,0.0522629887912332,-0.0689,0.0522629887912332,-0.0388999999999999,0.0519578282201422,-0.0027999999999999,7.6274,7.7163,8.5138,8.8227,42403333.53850184,52035532.11345591,36694417.67337166,326437467.5429458,664813760.4739993,1.2271566353670784,0.4910209248830864,106.59045079180405,0
210780208,57845345394803456,0.0297999999999999,0.0172,0,0.2455,0.0209,0,0.1674,0.0136,0,0.0985,0.0155,0,-0.5151,0.0081,0,7.9,1.2689222,-0.4165999999999999,-0.3477,-0.4853,-0.2696,0.0195782157547275,0.0156107276296335,0.0245438774866738,0.0189507960406379,0.0688999999999999,0.0576567192002539,-0.0688999999999999,0.0576567192002539,-0.2157,0.0713999890753187,-0.0985,7.0934,7.182300000000001,7.904700000000001,8.3904,12399380.859509427,15215982.49619054,8607955.238694603,80297125.76698644,245697082.7636836,1.2271566353670784,0.3268135089915489,78.9401425131726,0
210666560,3314203817377569280,-0.0038999999999999,0.0146,0,0.0511,0.0184,0,0.0722999999999999,0.0141,0,0.0032999999999999,0.0184,0,0.193,0.0111,0,6.0,1.0688728,0.1963,0.2653,0.1891,0.2441,0.0285875909456274,0.0204895347495601,0.0239773828276851,0.0260791032274765,0.0689999999999999,0.0809865820176815,-0.0689999999999999,0.0809865820176815,-0.0549999999999999,0.0815724531319057,-0.0032999999999999,7.7063,7.7953,8.5791,8.9041,50851058.793510415,62416584.50909745,43954161.54378243,379402335.532896,801862677.8372005,1.2274392311584084,0.4731512589614812,53.56639431583948,0
210398337,38067398953231360,0.0084,0.0125,0,0.0654,0.016,0,0.0773,0.0119,0,0.0083,0.0149,0,0.0989,0.0089,0,9.2,0.89089483,0.1072,0.1762,0.1073,0.1643,0.0228902991293319,0.0169018745913797,0.0198011043380032,0.0217594977555396,0.0689999999999999,0.0655181221259913,-0.0689999999999999,0.0655181221259913,-0.0569999999999999,0.0677429564462074,-0.0083,7.6172,7.7062,8.497300000000001,8.824300000000001,41419037.262210034,50839351.25244855,35391583.95669503,314267882.9879233,667267542.1386411,1.2274392311584084,0.4709773263969529,9.609921955978622,0
210561697,43996549765656064,-0.0282,0.0191,0,0.1134999999999999,0.0289,0,0.0872,0.0133,0,0.0181999999999999,0.0161,0,-0.2839,0.0079,0,3.4,1.2248675,-0.2657,-0.1966999999999999,-0.3121,-0.1704,0.0236335799603581,0.0175731788075176,0.0304468579179775,0.0330626622702782,0.069,0.0678134849459856,-0.069,0.0678134849459856,-0.1417,0.1034921913711938,-0.0181999999999999,7.2443,7.3333,8.077900000000001,8.4896,17550924.581179667,21542693.374042384,14658853.346709862,119646500.33390372,308745047.5587442,1.2274392311584086,0.3875252454410264,34.4516501781845,0
